482	0	2153	64	29	1856	105.0715
483	0	2152	92.7	32.6	3022.02	105.1642
484	0	2151	79.2	46.6	3690.72	105.2434
485	0	2150	303.6	72.5	22011	105.547
486	0	2149	51.2	21.9	1121.28	105.5982
487	0	2148	60	38.1	2286	105.6582
488	0	2147	226.8	54.3	12315.24	105.885
489	0	2146	55.5	39.6	2197.8	105.9405
490	0	2145	85.3	60	5118	106.0258
491	0	2144	137.2	37.8	5186.16	106.163
492	0	2143	51.5	21	1081.5	106.2145
493	0	2142	93.9	45.1	4234.89	106.3084
494	0	2141	64.3	36.6	2353.38	106.3727
495	0	2140	135	42.4	5724	106.5077
496	0	2139	324.6	42.1	13665.66	106.8323
497	0	2138	88.4	29.9	2643.16	106.9207
498	0	2137	80.8	71.6	5785.28	107.0015
499	0	2136	229.2	49.1	11253.72	107.2307
500	0	2135	51.5	23.8	1225.7	107.2822
501	0	2134	62.2	17.7	1100.94	107.3444
502	0	2133	54.6	50.6	2762.76	107.399
503	0	2132	125.6	83.2	10449.92	107.5246
504	0	2131	63.4	24.4	1546.96	107.588
505	0	2130	221	48.2	10652.2	107.809
506	0	2129	73.2	41.5	3037.8	107.8822
507	0	2128	217	43.3	9396.1	108.0992
508	0	2127	70.1	47.5	3329.75	108.1693
509	0	2126	220.7	43.9	9688.73	108.39
510	0	2125	220.1	26.2	5766.62	108.6101
511	0	2124	53.6	58.5	3135.6	108.6637
512	0	2123	410.3	50.6	20761.18	109.074
513	0	2122	18	38.1	685.8	109.092
514	0	2121	162.2	58.5	9488.7	109.2542
515	0	2120	192	25.3	4857.6	109.4462
516	0	2119	355.7	43.9	15615.23	109.8019
517	0	2118	25.6	56.1	1436.16	109.8275
518	0	2117	116.7	45.7	5333.19	109.9442
519	0	2116	584.3	43.9	25650.77	110.5285
520	0	2115	93.3	34.1	3181.53	110.6218
521	0	2114	76.5	0	0	110.6983
522	0	2113	654.4	78.9	51632.16	111.3527
523	0	2112	90.2	35.1	3166.02	111.4429
524	0	2111	1082.7	46.9	50778.63	112.5256
525	0	2110	114.6	39	4469.4	112.6402
526	0	2109	386.2	46	17765.2	113.0264
527	0	2108	310.9	40.5	12591.45	113.3373
528	0	2107	63.4	47.5	3011.5	113.4007
529	0	2106	229.8	36	8272.8	113.6305
530	0	2105	64	31.4	2009.6	113.6945
531	0	2104	103	21.9	2255.7	113.7975
532	0	2103	686.1	48.5	33275.85	114.4836
533	0	2102	34.1	36.6	1248.06	114.5177
534	0	2101	43.6	0	0	114.5613
535	0	2100	34.1	36.6	1248.06	114.5954
536	0	2099	482.5	39.6	19107	115.0779
537	0	2098	105.2	29.9	3145.48	115.1831
538	0	2097	224	39	8736	115.4071
539	0	2096	1390.8	38.7	53823.96	116.7979
540	0	2095	112.5	26.8	3015	116.9104
541	0	2094	108.2	36	3895.2	117.0186
542	0	2093	71.6	61	4367.6	117.0902
543	0	2092	185.9	0	0	117.2761
544	0	2091	42.1	47.2	1987.12	117.3182
545	0	2090	71.3	94.5	6737.85	117.3895
546	0	2089	465.7	38.7	18022.59	117.8552
547	0	2088	72.2	47.5	3429.5	117.9274
548	0	2087	36.6	89.6	3279.36	117.964
549	0	2086	61	87.2	5319.2	118.025
550	0	2085	234.7	37.8	8871.66	118.2597
551	0	2084	298.4	41.1	12264.24	118.5581
552	0	2083	621.8	47.9	29784.22	119.1799
553	0	2082	107.9	31.1	3355.69	119.2878
554	0	2081	150.6	26.8	4036.08	119.4384
555	0	2080	143.9	48.8	7022.32	119.5823
556	0	2079	167.9	66.1	11098.19	119.7502
557	0	2078	118	40.8	4814.4	119.8682
558	0	2077	64.3	85	5465.5	119.9325
559	0	2076	224.6	71.6	16081.36	120.1571
560	0	2075	65.8	67.1	4415.18	120.2229
